tract,state_abbr,year,annual_change,hpi,hpi1990,hpi2000,TRACT_ID
"08031005502",CO,"2014",".",".",".",".","08031005502"
"08031005502",CO,"2015",".","237.25",".","138.61","08031005502"
"08031005502",CO,"2016",".",".",".",".","08031005502"
"08031005502",CO,"2017",".","291.41",".","170.24","08031005502"
"08031005502",CO,"2018",".",".",".",".","08031005502"
"08031005503",CO,"1979",".","100.00","79.13","38.57","08031005503"
"08031005503",CO,"1980","9.26","109.26","86.46","42.15","08031005503"
"08031005503",CO,"1981","14.94","125.59","99.37","48.44","08031005503"
"08031005503",CO,"1982",".",".",".",".","08031005503"
"08031005503",CO,"1983",".","137.04","108.44","52.86","08031005503"
"08031005503",CO,"1984","1.43","139.00","109.99","53.62","08031005503"
"08031005503",CO,"1985","-0.96","137.67","108.93","53.10","08031005503"
"08031005503",CO,"1986","3.77","142.86","113.04","55.11","08031005503"
"08031005503",CO,"1987","-3.73","137.53","108.83","53.05","08031005503"
"08031005503",CO,"1988","-6.38","128.76","101.89","49.67","08031005503"
"08031005503",CO,"1989","-1.13","127.31","100.74","49.11","08031005503"
"08031005503",CO,"1990","-0.73","126.38","100.00","48.75","08031005503"
"08031005503",CO,"1991","8.85","137.56","108.85","53.06","08031005503"
"08031005503",CO,"1992","5.95","145.75","115.33","56.22","08031005503"
"08031005503",CO,"1993","6.58","155.33","122.91","59.92","08031005503"
"08031005503",CO,"1994","9.91","170.72","135.09","65.85","08031005503"
"08031005503",CO,"1995","9.69","187.26","148.17","72.23","08031005503"
"08031005503",CO,"1996","1.78","190.60","150.82","73.52","08031005503"
"08031005503",CO,"1997","10.25","210.13","166.27","81.05","08031005503"
"08031005503",CO,"1998","1.00","212.22","167.93","81.86","08031005503"
"08031005503",CO,"1999","7.85","228.88","181.11","88.29","08031005503"
"08031005503",CO,"2000","13.27","259.24","205.13","100.00","08031005503"
"08031005503",CO,"2001","12.03","290.42","229.80","112.03","08031005503"
"08031005503",CO,"2002","4.39","303.17","239.89","116.94","08031005503"
"08031005503",CO,"2003","1.95","309.09","244.58","119.23","08031005503"
"08031005503",CO,"2004","2.10","315.60","249.73","121.74","08031005503"
"08031005503",CO,"2005","2.51","323.52","255.99","124.79","08031005503"
"08031005503",CO,"2006","-1.99","317.08","250.90","122.31","08031005503"
"08031005503",CO,"2007","-0.87","314.31","248.71","121.24","08031005503"
"08031005503",CO,"2008","-3.34","303.82","240.40","117.19","08031005503"
"08031005503",CO,"2009","0.36","304.92","241.28","117.62","08031005503"
"08031005503",CO,"2010","-1.12","301.51","238.58","116.30","08031005503"
"08031005503",CO,"2011","-3.66","290.48","229.85","112.05","08031005503"
"08031005503",CO,"2012","0.64","292.35","231.33","112.77","08031005503"
"08031005503",CO,"2013","9.17","319.15","252.54","123.11","08031005503"
"08031005503",CO,"2014","12.94","360.47","285.23","139.05","08031005503"
"08031005503",CO,"2015","10.69","399.01","315.73","153.92","08031005503"
"08031005503",CO,"2016","12.50","448.90","355.21","173.16","08031005503"
"08031005503",CO,"2017","8.34","486.32","384.82","187.59","08031005503"
"08031005503",CO,"2018","7.94","524.93","415.37","202.49","08031005503"
"08031006804",CO,"1992",".","100.00",".","52.77","08031006804"
"08031006804",CO,"1993","5.12","105.12",".","55.47","08031006804"
"08031006804",CO,"1994","10.08","115.71",".","61.06","08031006804"
"08031006804",CO,"1995","8.55","125.61",".","66.28","08031006804"
"08031006804",CO,"1996","3.70","130.25",".","68.73","08031006804"
"08031006804",CO,"1997","9.10","142.11",".","74.99","08031006804"
"08031006804",CO,"1998","6.67","151.59",".","79.99","08031006804"
"08031006804",CO,"1999","11.53","169.06",".","89.21","08031006804"
"08031006804",CO,"2000","12.09","189.51",".","100.00","08031006804"
"08031006804",CO,"2001","8.35","205.32",".","108.35","08031006804"
"08031006804",CO,"2002","2.29","210.02",".","110.83","08031006804"
"08031006804",CO,"2003","4.77","220.04",".","116.11","08031006804"
"08031006804",CO,"2004","3.84","228.50",".","120.58","08031006804"
"08031006804",CO,"2005","0.58","229.82",".","121.27","08031006804"
"08031006804",CO,"2006","7.24","246.44",".","130.05","08031006804"
"08031006804",CO,"2007","0.60","247.93",".","130.83","08031006804"
"08031006804",CO,"2008","3.56","256.74",".","135.48","08031006804"
"08031006804",CO,"2009","-4.39","245.47",".","129.53","08031006804"
"08031006804",CO,"2010","-2.50","239.33",".","126.29","08031006804"
"08031006804",CO,"2011","-1.45","235.86",".","124.46","08031006804"
"08031006804",CO,"2012","0.96","238.12",".","125.65","08031006804"
"08031006804",CO,"2013","9.06","259.69",".","137.03","08031006804"
"08031006804",CO,"2014","11.15","288.63",".","152.31","08031006804"
"08031006804",CO,"2015","10.12","317.84",".","167.72","08031006804"
"08031006804",CO,"2016","6.35","338.02",".","178.37","08031006804"
"08031006804",CO,"2017","10.70","374.19",".","197.45","08031006804"
"08031006804",CO,"2018","0.57","376.34",".","198.59","08031006804"
"08031006809",CO,"1986",".","100.00","107.79","51.93","08031006809"
"08031006809",CO,"1987","-2.38","97.62","105.22","50.69","08031006809"
"08031006809",CO,"1988","-2.32","95.36","102.79","49.52","08031006809"
"08031006809",CO,"1989","0.17","95.53","102.97","49.61","08031006809"
"08031006809",CO,"1990","-2.88","92.77","100.00","48.18","08031006809"
"08031006809",CO,"1991","5.79","98.15","105.79","50.97","08031006809"
"08031006809",CO,"1992","4.56","102.62","110.61","53.29","08031006809"
"08031006809",CO,"1993","9.41","112.28","121.03","58.31","08031006809"
"08031006809",CO,"1994","10.27","123.82","133.46","64.30","08031006809"
"08031006809",CO,"1995","5.87","131.08","141.29","68.07","08031006809"
"08031006809",CO,"1996","0.64","131.92","142.19","68.51","08031006809"
"08031006809",CO,"1997","11.34","146.88","158.32","76.28","08031006809"
"08031006809",CO,"1998","3.96","152.70","164.59","79.30","08031006809"
"08031006809",CO,"1999","9.99","167.95","181.03","87.22","08031006809"
"08031006809",CO,"2000","14.65","192.56","207.56","100.00","08031006809"
"08031006809",CO,"2001","7.37","206.75","222.85","107.37","08031006809"
"08031006809",CO,"2002","5.08","217.26","234.18","112.83","08031006809"
"08031006809",CO,"2003","2.43","222.55","239.89","115.57","08031006809"
"08031006809",CO,"2004","1.87","226.70","244.36","117.73","08031006809"
"08031006809",CO,"2005","4.39","236.65","255.09","122.90","08031006809"
"08031006809",CO,"2006","5.11","248.75","268.13","129.18","08031006809"
"08031006809",CO,"2007","4.62","260.24","280.51","135.15","08031006809"
"08031006809",CO,"2008","-0.62","258.62","278.77","134.31","08031006809"
"08031006809",CO,"2009","-5.04","245.58","264.71","127.53","08031006809"
"08031006809",CO,"2010","-2.85","238.59","257.17","123.90","08031006809"
"08031006809",CO,"2011","-0.24","238.01","256.54","123.60","08031006809"
"08031006809",CO,"2012","2.36","243.63","262.60","126.52","08031006809"
"08031006809",CO,"2013","5.04","255.91","275.84","132.90","08031006809"
"08031006809",CO,"2014","12.91","288.94","311.44","150.05","08031006809"
"08031006809",CO,"2015","5.30","304.25","327.95","158.00","08031006809"
"08031006809",CO,"2016","5.44","320.81","345.80","166.60","08031006809"
"08031006809",CO,"2017","7.03","343.38","370.12","178.32","08031006809"
"08031006809",CO,"2018","8.77","373.48","402.57","193.95","08031006809"
"08031006810",CO,"1986",".","100.00","109.39","47.32","08031006810"
"08031006810",CO,"1987","-1.09","98.91","108.20","46.81","08031006810"
"08031006810",CO,"1988","-2.89","96.05","105.07","45.45","08031006810"
"08031006810",CO,"1989","-0.41","95.65","104.64","45.27","08031006810"
"08031006810",CO,"1990","-4.43","91.42","100.00","43.26","08031006810"
"08031006810",CO,"1991","8.60","99.27","108.60","46.98","08031006810"
"08031006810",CO,"1992","5.41","104.65","114.48","49.52","08031006810"
"08031006810",CO,"1993","9.45","114.54","125.29","54.20","08031006810"
"08031006810",CO,"1994","8.87","124.70","136.41","59.01","08031006810"
"08031006810",CO,"1995","8.62","135.45","148.17","64.10","08031006810"
"08031006810",CO,"1996","4.56","141.63","154.93","67.02","08031006810"
"08031006810",CO,"1997","7.60","152.40","166.71","72.12","08031006810"
"08031006810",CO,"1998","4.10","158.64","173.54","75.07","08031006810"
"08031006810",CO,"1999","11.56","176.98","193.60","83.75","08031006810"
"08031006810",CO,"2000","19.40","211.32","231.16","100.00","08031006810"
"08031006810",CO,"2001","4.40","220.62","241.34","104.40","08031006810"
"08031006810",CO,"2002","1.41","223.74","244.75","105.88","08031006810"
"08031006810",CO,"2003","1.50","227.09","248.41","107.46","08031006810"
"08031006810",CO,"2004","4.13","236.46","258.66","111.90","08031006810"
"08031006810",CO,"2005","3.75","245.34","268.38","116.10","08031006810"
"08031006810",CO,"2006","2.43","251.30","274.90","118.92","08031006810"
"08031006810",CO,"2007","3.51","260.12","284.55","123.10","08031006810"
"08031006810",CO,"2008","-3.93","249.90","273.37","118.26","08031006810"
"08031006810",CO,"2009","-1.31","246.63","269.79","116.71","08031006810"
"08031006810",CO,"2010","-5.13","233.97","255.94","110.72","08031006810"
"08031006810",CO,"2011","1.78","238.13","260.49","112.69","08031006810"
"08031006810",CO,"2012","-1.32","234.98","257.05","111.20","08031006810"
"08031006810",CO,"2013","15.39","271.14","296.61","128.31","08031006810"
"08031006810",CO,"2014","12.80","305.85","334.57","144.73","08031006810"
"08031006810",CO,"2015","3.90","317.79","347.63","150.38","08031006810"
"08031006810",CO,"2016","12.38","357.13","390.67","169.00","08031006810"
"08031006810",CO,"2017","5.29","376.03","411.34","177.94","08031006810"
"08031006810",CO,"2018","8.88","409.43","447.88","193.75","08031006810"
"08031006811",CO,"1977",".","100.00","50.78","25.06","08031006811"
"08031006811",CO,"1978","30.57","130.57","66.30","32.72","08031006811"
"08031006811",CO,"1979","5.09","137.22","69.68","34.39","08031006811"
"08031006811",CO,"1980","16.11","159.32","80.90","39.93","08031006811"
"08031006811",CO,"1981","9.40","174.30","88.51","43.68","08031006811"
"08031006811",CO,"1982","-0.31","173.77","88.24","43.55","08031006811"
"08031006811",CO,"1983","13.08","196.50","99.78","49.25","08031006811"
"08031006811",CO,"1984","1.01","198.49","100.79","49.75","08031006811"
"08031006811",CO,"1985","-1.36","195.79","99.42","49.07","08031006811"
"08031006811",CO,"1986","3.48","202.61","102.88","50.78","08031006811"
"08031006811",CO,"1987","-0.20","202.21","102.68","50.68","08031006811"
"08031006811",CO,"1988","-7.65","186.73","94.82","46.80","08031006811"
"08031006811",CO,"1989","3.59","193.43","98.22","48.48","08031006811"
"08031006811",CO,"1990","1.81","196.93","100.00","49.35","08031006811"
"08031006811",CO,"1991","1.43","199.75","101.43","50.06","08031006811"
"08031006811",CO,"1992","7.06","213.85","108.59","53.59","08031006811"
"08031006811",CO,"1993","7.43","229.73","116.65","57.57","08031006811"
"08031006811",CO,"1994","7.88","247.82","125.84","62.11","08031006811"
"08031006811",CO,"1995","9.33","270.93","137.58","67.90","08031006811"
"08031006811",CO,"1996","5.94","287.02","145.75","71.93","08031006811"
"08031006811",CO,"1997","1.53","291.40","147.97","73.03","08031006811"
"08031006811",CO,"1998","8.28","315.54","160.23","79.08","08031006811"
"08031006811",CO,"1999","8.92","343.68","174.52","86.13","08031006811"
"08031006811",CO,"2000","16.10","399.01","202.62","100.00","08031006811"
"08031006811",CO,"2001","7.55","429.13","217.91","107.55","08031006811"
"08031006811",CO,"2002","2.99","441.95","224.42","110.76","08031006811"
"08031006811",CO,"2003","1.45","448.37","227.68","112.37","08031006811"
"08031006811",CO,"2004","2.82","461.01","234.10","115.54","08031006811"
"08031006811",CO,"2005","3.29","476.19","241.81","119.34","08031006811"
"08031006811",CO,"2006","0.04","476.37","241.90","119.39","08031006811"
"08031006811",CO,"2007","2.63","488.89","248.26","122.53","08031006811"
"08031006811",CO,"2008","-1.37","482.21","244.87","120.85","08031006811"
"08031006811",CO,"2009","-2.44","470.47","238.90","117.91","08031006811"
"08031006811",CO,"2010","-2.02","460.97","234.08","115.53","08031006811"
"08031006811",CO,"2011","-3.91","442.95","224.93","111.01","08031006811"
"08031006811",CO,"2012","2.96","456.06","231.59","114.30","08031006811"
"08031006811",CO,"2013","10.27","502.88","255.36","126.03","08031006811"
"08031006811",CO,"2014","10.90","557.71","283.20","139.77","08031006811"
"08031006811",CO,"2015","9.42","610.24","309.88","152.94","08031006811"
"08031006811",CO,"2016","6.29","648.65","329.38","162.56","08031006811"
"08031006811",CO,"2017","9.81","712.27","361.69","178.51","08031006811"
"08031006811",CO,"2018","8.28","771.28","391.66","193.30","08031006811"
"08031006812",CO,"1986",".","100.00","105.56","49.16","08031006812"
"08031006812",CO,"1987","-7.80","92.20","97.32","45.33","08031006812"
"08031006812",CO,"1988","1.89","93.94","99.16","46.18","08031006812"
"08031006812",CO,"1989","-1.08","92.92","98.08","45.68","08031006812"
"08031006812",CO,"1990","1.96","94.74","100.00","46.57","08031006812"
"08031006812",CO,"1991","2.41","97.02","102.41","47.70","08031006812"
"08031006812",CO,"1992","9.20","105.94","111.83","52.08","08031006812"
"08031006812",CO,"1993","8.27","114.70","121.07","56.39","08031006812"
"08031006812",CO,"1994","5.56","121.07","127.80","59.52","08031006812"
"08031006812",CO,"1995","8.72","131.63","138.94","64.71","08031006812"
"08031006812",CO,"1996","2.77","135.27","142.79","66.50","08031006812"
"08031006812",CO,"1997","9.37","147.95","156.17","72.74","08031006812"
"08031006812",CO,"1998","7.18","158.58","167.39","77.96","08031006812"
"08031006812",CO,"1999","7.00","169.68","179.11","83.42","08031006812"
"08031006812",CO,"2000","19.87","203.41","214.71","100.00","08031006812"
"08031006812",CO,"2001","4.86","213.28","225.13","104.86","08031006812"
"08031006812",CO,"2002","6.19","226.48","239.07","111.35","08031006812"
"08031006812",CO,"2003","0.77","228.23","240.91","112.21","08031006812"
"08031006812",CO,"2004","3.39","235.96","249.08","116.01","08031006812"
"08031006812",CO,"2005","3.45","244.11","257.67","120.01","08031006812"
"08031006812",CO,"2006","10.57","269.91","284.90","132.69","08031006812"
"08031006812",CO,"2007","-3.51","260.44","274.91","128.04","08031006812"
"08031006812",CO,"2008","2.37","266.60","281.41","131.07","08031006812"
"08031006812",CO,"2009","-4.07","255.75","269.96","125.73","08031006812"
"08031006812",CO,"2010","-0.23","255.15","269.33","125.44","08031006812"
"08031006812",CO,"2011","-2.30","249.29","263.14","122.56","08031006812"
"08031006812",CO,"2012","2.28","254.97","269.13","125.35","08031006812"
"08031006812",CO,"2013","10.33","281.30","296.93","138.30","08031006812"
"08031006812",CO,"2014","7.08","301.21","317.94","148.08","08031006812"
"08031006812",CO,"2015","7.93","325.09","343.15","159.82","08031006812"
"08031006812",CO,"2016","10.34","358.72","378.65","176.36","08031006812"
"08031006812",CO,"2017","6.97","383.72","405.04","188.65","08031006812"
"08031006812",CO,"2018","5.58","405.14","427.65","199.18","08031006812"
"08031006814",CO,"1986",".","100.00","114.35","53.68","08031006814"
"08031006814",CO,"1987","0.56","100.56","114.99","53.99","08031006814"
"08031006814",CO,"1988","-12.82","87.67","100.25","47.06","08031006814"
"08031006814",CO,"1989","-3.50","84.59","96.73","45.41","08031006814"
"08031006814",CO,"1990","3.38","87.45","100.00","46.95","08031006814"
"08031006814",CO,"1991","5.10","91.91","105.10","49.34","08031006814"
"08031006814",CO,"1992","7.01","98.35","112.46","52.80","08031006814"
"08031006814",CO,"1993","6.54","104.78","119.81","56.25","08031006814"
"08031006814",CO,"1994","10.53","115.81","132.43","62.17","08031006814"
"08031006814",CO,"1995","8.30","125.42","143.42","67.33","08031006814"
"08031006814",CO,"1996","2.64","128.73","147.20","69.11","08031006814"
"08031006814",CO,"1997","9.94","141.52","161.83","75.98","08031006814"
"08031006814",CO,"1998","0.79","142.65","163.12","76.58","08031006814"
"08031006814",CO,"1999","13.26","161.56","184.75","86.74","08031006814"
"08031006814",CO,"2000","15.29","186.27","213.00","100.00","08031006814"
"08031006814",CO,"2001","8.94","202.92","232.04","108.94","08031006814"
"08031006814",CO,"2002","4.15","211.33","241.66","113.45","08031006814"
"08031006814",CO,"2003","-1.87","207.39","237.15","111.33","08031006814"
"08031006814",CO,"2004","6.74","221.36","253.13","118.84","08031006814"
"08031006814",CO,"2005","1.11","223.83","255.95","120.16","08031006814"
"08031006814",CO,"2006","2.84","230.19","263.22","123.58","08031006814"
"08031006814",CO,"2007","-4.96","218.78","250.17","117.45","08031006814"
"08031006814",CO,"2008","3.14","225.64","258.02","121.13","08031006814"
"08031006814",CO,"2009","-3.12","218.59","249.96","117.35","08031006814"
"08031006814",CO,"2010","0.91","220.58","252.23","118.42","08031006814"
"08031006814",CO,"2011","-4.90","209.77","239.87","112.62","08031006814"
"08031006814",CO,"2012","0.40","210.60","240.83","113.06","08031006814"
"08031006814",CO,"2013","7.07","225.49","257.85","121.05","08031006814"
"08031006814",CO,"2014","9.73","247.43","282.94","132.83","08031006814"
"08031006814",CO,"2015","11.80","276.64","316.33","148.51","08031006814"
"08031006814",CO,"2016","11.20","307.63","351.78","165.15","08031006814"
"08031006814",CO,"2017","7.15","329.61","376.92","176.95","08031006814"
"08031006814",CO,"2018","6.98","352.61","403.21","189.30","08031006814"
"08031006901",CO,"1992",".","100.00",".","49.97","08031006901"
"08031006901",CO,"1993","12.76","112.76",".","56.34","08031006901"
"08031006901",CO,"1994","5.19","118.60",".","59.27","08031006901"
"08031006901",CO,"1995","11.50","132.25",".","66.08","08031006901"
"08031006901",CO,"1996","5.76","139.86",".","69.89","08031006901"
"08031006901",CO,"1997","3.15","144.27",".","72.09","08031006901"
"08031006901",CO,"1998","8.20","156.11",".","78.01","08031006901"
"08031006901",CO,"1999","12.43","175.52",".","87.70","08031006901"
"08031006901",CO,"2000","14.02","200.12",".","100.00","08031006901"
"08031006901",CO,"2001","7.80","215.73",".","107.80","08031006901"
"08031006901",CO,"2002","1.53","219.04",".","109.45","08031006901"
"08031006901",CO,"2003","2.73","225.02",".","112.44","08031006901"
"08031006901",CO,"2004","-1.10","222.54",".","111.20","08031006901"
"08031006901",CO,"2005","11.98","249.20",".","124.52","08031006901"
"08031006901",CO,"2006","-5.42","235.70",".","117.78","08031006901"
"08031006901",CO,"2007","7.75","253.96",".","126.90","08031006901"
"08031006901",CO,"2008","-2.24","248.28",".","124.07","08031006901"
"08031006901",CO,"2009","-3.25","240.21",".","120.03","08031006901"
"08031006901",CO,"2010","0.54","241.52",".","120.68","08031006901"
"08031006901",CO,"2011","-3.28","233.61",".","116.73","08031006901"
"08031006901",CO,"2012","5.65","246.81",".","123.33","08031006901"
"08031006901",CO,"2013","9.64","270.61",".","135.22","08031006901"
"08031006901",CO,"2014","8.80","294.42",".","147.12","08031006901"
"08031006901",CO,"2015","10.27","324.66",".","162.23","08031006901"
"08031006901",CO,"2016","9.68","356.10",".","177.94","08031006901"
"08031006901",CO,"2017","4.57","372.37",".","186.07","08031006901"
"08031006901",CO,"2018","14.99","428.20",".","213.97","08031006901"
"08031007013",CO,"1993",".","100.00",".","61.03","08031007013"
"08031007013",CO,"1994","4.73","104.73",".","63.91","08031007013"
"08031007013",CO,"1995","7.74","112.85",".","68.86","08031007013"
"08031007013",CO,"1996","-0.52","112.26",".","68.51","08031007013"
"08031007013",CO,"1997","10.36","123.90",".","75.61","08031007013"
"08031007013",CO,"1998","3.66","128.44",".","78.38","08031007013"
"08031007013",CO,"1999","9.40","140.51",".","85.75","08031007013"
"08031007013",CO,"2000","16.62","163.87",".","100.00","08031007013"
"08031007013",CO,"2001","9.40","179.26",".","109.40","08031007013"
"08031007013",CO,"2002","1.73","182.36",".","111.29","08031007013"
"08031007013",CO,"2003","2.44","186.81",".","114.00","08031007013"
"08031007013",CO,"2004","1.75","190.08",".","116.00","08031007013"
"08031007013",CO,"2005","3.24","196.24",".","119.76","08031007013"
"08031007013",CO,"2006",".",".",".",".","08031007013"
"08031007013",CO,"2007",".","198.49",".","121.13","08031007013"
"08031007013",CO,"2008",".",".",".",".","08031007013"
"08031007013",CO,"2009",".",".",".",".","08031007013"
"08031007013",CO,"2010",".","198.77",".","121.30","08031007013"
"08031007013",CO,"2011","-8.62","181.65",".","110.85","08031007013"
"08031007013",CO,"2012","3.83","188.61",".","115.10","08031007013"
"08031007013",CO,"2013",".",".",".",".","08031007013"
"08031007013",CO,"2014",".",".",".",".","08031007013"
"08031007013",CO,"2015",".",".",".",".","08031007013"
"08031007013",CO,"2016",".",".",".",".","08031007013"
"08031007013",CO,"2017",".",".",".",".","08031007013"
"08031007013",CO,"2018",".",".",".",".","08031007013"
"08031007037",CO,"1992",".","100.00",".","55.30","08031007037"
"08031007037",CO,"1993","8.87","108.87",".","60.21","08031007037"
"08031007037",CO,"1994","6.76","116.23",".","64.28","08031007037"
"08031007037",CO,"1995","7.76","125.25",".","69.26","08031007037"
"08031007037",CO,"1996","3.75","129.95",".","71.86","08031007037"
"08031007037",CO,"1997","1.21","131.53",".","72.74","08031007037"
"08031007037",CO,"1998","10.64","145.53",".","80.48","08031007037"
"08031007037",CO,"1999","11.36","162.06",".","89.62","08031007037"
"08031007037",CO,"2000","11.58","180.83",".","100.00","08031007037"
"08031007037",CO,"2001","10.40","199.64",".","110.40","08031007037"
"08031007037",CO,"2002","2.89","205.42",".","113.60","08031007037"
"08031007037",CO,"2003","-0.69","203.99",".","112.81","08031007037"
"08031007037",CO,"2004","3.42","210.97",".","116.67","08031007037"
"08031007037",CO,"2005","1.89","214.95",".","118.87","08031007037"
"08031007037",CO,"2006","11.78","240.28",".","132.88","08031007037"
"08031007037",CO,"2007","-13.87","206.95",".","114.44","08031007037"
"08031007037",CO,"2008","-3.79","199.11",".","110.11","08031007037"
"08031007037",CO,"2009","4.20","207.46",".","114.73","08031007037"
"08031007037",CO,"2010","0.02","207.51",".","114.75","08031007037"
"08031007037",CO,"2011","-4.05","199.10",".","110.11","08031007037"
"08031007037",CO,"2012","6.84","212.71",".","117.63","08031007037"
"08031007037",CO,"2013","9.70","233.35",".","129.04","08031007037"
"08031007037",CO,"2014","5.98","247.30",".","136.76","08031007037"
"08031007037",CO,"2015","8.02","267.14",".","147.73","08031007037"
"08031007037",CO,"2016","10.78","295.94",".","163.66","08031007037"
"08031007037",CO,"2017","2.19","302.43",".","167.24","08031007037"
"08031007037",CO,"2018","12.58","340.46",".","188.28","08031007037"
"08031008304",CO,"1996",".","100.00",".","55.17","08031008304"
"08031008304",CO,"1997","20.63","120.63",".","66.54","08031008304"
"08031008304",CO,"1998","8.32","130.66",".","72.08","08031008304"
"08031008304",CO,"1999","9.59","143.19",".","78.99","08031008304"
"08031008304",CO,"2000","26.60","181.27",".","100.00","08031008304"
"08031008304",CO,"2001","6.91","193.81",".","106.91","08031008304"
"08031008304",CO,"2002","7.52","208.39",".","114.96","08031008304"
"08031008304",CO,"2003","2.52","213.63",".","117.85","08031008304"
"08031008304",CO,"2004","-0.93","211.64",".","116.75","08031008304"
"08031008304",CO,"2005","-0.62","210.32",".","116.02","08031008304"
"08031008304",CO,"2006","-2.70","204.63",".","112.89","08031008304"
"08031008304",CO,"2007","-15.25","173.43",".","95.67","08031008304"
"08031008304",CO,"2008","-24.30","131.28",".","72.42","08031008304"
"08031008304",CO,"2009","6.86","140.29",".","77.39","08031008304"
"08031008304",CO,"2010","-4.05","134.61",".","74.26","08031008304"
"08031008304",CO,"2011","6.27","143.05",".","78.91","08031008304"
"08031008304",CO,"2012","-2.33","139.72",".","77.08","08031008304"
"08031008304",CO,"2013","18.61","165.73",".","91.42","08031008304"
"08031008304",CO,"2014","15.59","191.56",".","105.67","08031008304"
"08031008304",CO,"2015","22.72","235.08",".","129.68","08031008304"
"08031008304",CO,"2016","17.28","275.71",".","152.10","08031008304"
"08031008304",CO,"2017","11.01","306.06",".","168.84","08031008304"
"08031008304",CO,"2018","11.10","340.05",".","187.59","08031008304"
"08031008305",CO,"1996",".","100.00",".","58.29","08031008305"
"08031008305",CO,"1997","17.60","117.60",".","68.55","08031008305"
"08031008305",CO,"1998","10.95","130.47",".","76.06","08031008305"
"08031008305",CO,"1999","7.53","140.30",".","81.79","08031008305"
"08031008305",CO,"2000","22.27","171.54",".","100.00","08031008305"
"08031008305",CO,"2001","11.66","191.54",".","111.66","08031008305"
"08031008305",CO,"2002","6.65","204.28",".","119.08","08031008305"
"08031008305",CO,"2003","-0.78","202.68",".","118.15","08031008305"
"08031008305",CO,"2004","2.57","207.89",".","121.19","08031008305"
"08031008305",CO,"2005","-4.31","198.94",".","115.97","08031008305"
"08031008305",CO,"2006","-4.16","190.67",".","111.15","08031008305"
"08031008305",CO,"2007","-17.66","157.00",".","91.52","08031008305"
"08031008305",CO,"2008","-22.33","121.94",".","71.09","08031008305"
"08031008305",CO,"2009","12.22","136.85",".","79.77","08031008305"
"08031008305",CO,"2010","-12.30","120.02",".","69.96","08031008305"
"08031008305",CO,"2011","11.26","133.54",".","77.84","08031008305"
"08031008305",CO,"2012","6.93","142.79",".","83.24","08031008305"
"08031008305",CO,"2013","8.99","155.62",".","90.72","08031008305"
"08031008305",CO,"2014","25.91","195.94",".","114.22","08031008305"
"08031008305",CO,"2015","20.55","236.20",".","137.69","08031008305"
"08031008305",CO,"2016","14.42","270.27",".","157.55","08031008305"
"08031008305",CO,"2017","15.41","311.91",".","181.83","08031008305"
"08031008305",CO,"2018","9.11","340.32",".","198.38","08031008305"
"08031008306",CO,"1993",".","100.00",".","51.72","08031008306"
"08031008306",CO,"1994","2.90","102.90",".","53.22","08031008306"
"08031008306",CO,"1995","11.17","114.40",".","59.16","08031008306"
"08031008306",CO,"1996","15.15","131.73",".","68.13","08031008306"
"08031008306",CO,"1997","8.48","142.90",".","73.90","08031008306"
"08031008306",CO,"1998","6.53","152.24",".","78.73","08031008306"
"08031008306",CO,"1999","9.00","165.94",".","85.82","08031008306"
"08031008306",CO,"2000","16.53","193.36",".","100.00","08031008306"
"08031008306",CO,"2001","10.94","214.52",".","110.94","08031008306"
"08031008306",CO,"2002","4.91","225.05",".","116.39","08031008306"
"08031008306",CO,"2003","2.72","231.18",".","119.56","08031008306"
"08031008306",CO,"2004","-0.98","228.90",".","118.38","08031008306"
"08031008306",CO,"2005","-3.49","220.90",".","114.24","08031008306"
"08031008306",CO,"2006","1.54","224.29",".","116.00","08031008306"
"08031008306",CO,"2007","-9.03","204.04",".","105.52","08031008306"
"08031008306",CO,"2008","-25.96","151.08",".","78.13","08031008306"
"08031008306",CO,"2009","1.45","153.27",".","79.26","08031008306"
"08031008306",CO,"2010","9.00","167.06",".","86.40","08031008306"
"08031008306",CO,"2011","-11.99","147.03",".","76.04","08031008306"
"08031008306",CO,"2012","7.48","158.03",".","81.73","08031008306"
"08031008306",CO,"2013","15.43","182.41",".","94.33","08031008306"
"08031008306",CO,"2014","13.52","207.06",".","107.09","08031008306"
"08031008306",CO,"2015","21.72","252.03",".","130.34","08031008306"
"08031008306",CO,"2016","16.04","292.46",".","151.25","08031008306"
"08031008306",CO,"2017","9.56","320.42",".","165.71","08031008306"
"08031008306",CO,"2018","12.26","359.72",".","186.03","08031008306"
"08031008312",CO,"1993",".","100.00",".","48.76","08031008312"
"08031008312",CO,"1994","9.90","109.90",".","53.58","08031008312"
"08031008312",CO,"1995","10.51","121.45",".","59.22","08031008312"
"08031008312",CO,"1996","11.35","135.23",".","65.94","08031008312"
"08031008312",CO,"1997","9.33","147.85",".","72.09","08031008312"
"08031008312",CO,"1998","6.51","157.49",".","76.79","08031008312"
"08031008312",CO,"1999","7.43","169.19",".","82.49","08031008312"
"08031008312",CO,"2000","21.22","205.10",".","100.00","08031008312"
"08031008312",CO,"2001","9.91","225.42",".","109.91","08031008312"
"08031008312",CO,"2002","2.06","230.06",".","112.17","08031008312"
"08031008312",CO,"2003","4.31","239.98",".","117.01","08031008312"
"08031008312",CO,"2004","2.42","245.78",".","119.84","08031008312"
"08031008312",CO,"2005","-3.94","236.10",".","115.12","08031008312"
